"lien";"titre";"date";"doc";"ministre"
"https://www.ecologie.gouv.fr//emmanuelle-wargon-se-rendra-toulouse-lundi-12-octobre-2020";"Emmanuelle Wargon se rendra à Toulouse lundi 12 octobre 2020";"2020-10-09";"doc876";"Barbara Pompili"
"https://www.ecologie.gouv.fr//remise-des-premiers-labels-environnementaux-green-marine-europe-six-acteurs-du-transport-maritime";"Remise des premiers labels environnementaux Green Marine Europe à six acteurs du transport maritime européen";"2020-10-09";"doc877";"Barbara Pompili"
"https://www.ecologie.gouv.fr//jean-baptiste-djebbari-reaffirme-soutien-du-gouvernement-au-secteur-du-transport-routier-voyageurs";"Jean-Baptiste Djebbari réaffirme le soutien du Gouvernement au secteur du transport routier de voyageurs particulièrement touché par les conséquences de la crise sanitaire";"2020-10-09";"doc878";"Barbara Pompili"
"https://www.ecologie.gouv.fr//barbara-pompili-et-jean-baptiste-djebbari-vous-convient-levenement-objectif-100-000-bornes-12";"Barbara Pompili et Jean-Baptiste Djebbari vous convient à l’événement « Objectif 100 000 bornes » le 12 octobre 2020 à 09h15";"2020-10-09";"doc879";"Barbara Pompili"
"https://www.ecologie.gouv.fr//colloque-numerique-et-environnement-faisons-converger-transitions";"Colloque numérique et environnement : faisons converger les transitions";"2020-10-08";"doc880";"Barbara Pompili"
"https://www.ecologie.gouv.fr//colloque-numerique-environnement";"Colloque numérique & environnement";"2020-10-08";"doc881";"Barbara Pompili"
"https://www.ecologie.gouv.fr//charte-dengagement-des-acteurs-des-chaines-logistiques-francaises";"Charte d’engagement des acteurs des chaînes logistiques françaises";"2020-10-08";"doc882";"Barbara Pompili"
"https://www.ecologie.gouv.fr//jean-baptiste-djebbari-se-rendra-dans-bas-rhin-et-en-moselle-vendredi-9-octobre-2020";"Jean-Baptiste Djebbari se rendra dans le Bas-Rhin et en Moselle le vendredi 9 octobre 2020";"2020-10-08";"doc883";"Barbara Pompili"
"https://www.ecologie.gouv.fr//emmanuelle-wargon-se-rendra-en-seine-saint-denis-93deg-jeudi-08-octobre-2020";"Emmanuelle Wargon se rendra en Seine-Saint- Denis (93° Jeudi 08 octobre 2020";"2020-10-07";"doc884";"Barbara Pompili"
"https://www.ecologie.gouv.fr//lancement-du-nouveau-credit-dimpot-renovation-energetique-des-locaux-des-tpe-et-des-pme-partir-du";"Lancement du nouveau crédit d’impôt pour la rénovation énergétique des locaux des TPE et des PME à partir du 1er octobre 2020";"2020-10-07";"doc885";"Barbara Pompili"
"https://www.ecologie.gouv.fr//innovation-dans-transition-ecologique-barbara-pompili-soutient-start-ups-engagees-et-lance-nouveau";"Innovation dans la transition écologique : Barbara Pompili soutient les start-ups engagées et lance un nouveau label";"2020-10-05";"doc886";"Barbara Pompili"
"https://www.ecologie.gouv.fr//visite-lentreprise-back-market-lundi-5-octobre-paris";"Visite de l'entreprise Back Market lundi 5 octobre à Paris";"2020-10-02";"doc887";"Barbara Pompili"
"https://www.ecologie.gouv.fr//tribune-collective-10-pays-europeens-des-produits-chimiques-surs-notre-avenir-commun";"Tribune collective de 10 pays européens, pour des produits chimiques sûrs pour notre avenir commun";"2020-10-02";"doc888";"Barbara Pompili"
"https://www.ecologie.gouv.fr//france-porte-candidature-ville-toulouse-accueillir-centre-europeen-previsions-meteorologiques-moyen";"La France porte la candidature de la ville de Toulouse pour accueillir le Centre européen pour les prévisions météorologiques à moyen terme";"2020-10-02";"doc889";"Barbara Pompili"
"https://www.ecologie.gouv.fr//greentech-rendez-vous-5-et-6-octobre-2020-rassemblement-100-digital-des-start-ups-et-pme-acteurs";"GreenTech : Rendez-vous les 5 et 6 octobre 2020 pour un rassemblement 100 % digital des start-ups et PME acteurs de la transition écologique";"2020-10-02";"doc890";"Barbara Pompili"
"https://www.ecologie.gouv.fr//creation-zone-protection-dhabitats-du-mont-blanc-site-dexception";"Création de la zone de protection d’habitats du Mont Blanc – Site d’exception";"2020-10-01";"doc891";"Barbara Pompili"
"https://www.ecologie.gouv.fr//tempete-alex-ministere-mer-lance-appel-vigilance-aux-usagers-mer-et-du-littoral";"Tempête Alex : le ministère de la mer lance un appel à la vigilance aux usagers de la mer et du littoral";"2020-10-01";"doc892";"Barbara Pompili"
"https://www.ecologie.gouv.fr//signature-dune-charte-lutte-contre-discriminations-dans-lacces-au-logement-gouvernement-et";"Signature d’une Charte de lutte contre les discriminations dans l’accès au logement par le gouvernement et les professionnels de l’immobilier";"2020-10-01";"doc893";"Barbara Pompili"
"https://www.ecologie.gouv.fr//soutien-au-developpement-des-panneaux-solaires-ministere-annonce-deux-nouvelles-mesures-accompagner";"Soutien au développement des panneaux solaires : le ministère annonce deux nouvelles mesures pour accompagner la filière photovoltaïque";"2020-10-01";"doc894";"Barbara Pompili"
"https://www.ecologie.gouv.fr//jean-baptiste-djebbari-se-rendra-dans-hautes-pyrenees-vendredi-2-octobre-2020";"Jean-Baptiste Djebbari se rendra dans les Hautes-Pyrénées vendredi 2 octobre 2020";"2020-10-01";"doc895";"Barbara Pompili"
"https://www.ecologie.gouv.fr//budget-vert-france-est-premier-pays-au-monde-mesurer-limpact-du-budget-letat-sur-lenvironnement";"Le budget vert : la France est le premier pays au monde à mesurer l’impact du budget de l’Etat sur l’environnement";"2020-09-30";"doc896";"Barbara Pompili"
"https://www.ecologie.gouv.fr//convention-citoyenne-climat-nouvelles-annonces-lors-dun-point-detape-premier-ministre";"Convention citoyenne pour le climat : de nouvelles annonces lors d’un point d’étape avec le Premier ministre";"2020-09-30";"doc897";"Barbara Pompili"
"https://www.ecologie.gouv.fr//berangere-abba-se-rendra-en-auvergne-rhone-alpes-jeudi-1er-octobre-2020";"Bérangère Abba se rendra en Auvergne-Rhône-Alpes le jeudi 1er octobre 2020";"2020-09-30";"doc898";"Barbara Pompili"
"https://www.ecologie.gouv.fr//reunion-et-deplacement-delisabeth-moreno-et-emmanuelle-wargon-sur-theme-lutte-contre-toutes";"Réunion et déplacement d'Elisabeth Moreno et Emmanuelle Wargon sur le thème de la lutte contre toutes les discriminations face à l’accès au logement jeudi 1er octobre à 10h";"2020-09-30";"doc899";"Barbara Pompili"
"https://www.ecologie.gouv.fr//signature-convention-du-projet-mediterranee-dispositif-dobservation-en-mer-relaye-nano-satellite";"Signature de la convention du projet « Méditerranée », un dispositif d’observation en mer, relayé par un nano-satellite, pour prévenir les épisodes cévenols";"2020-09-29";"doc900";"Barbara Pompili"
"https://www.ecologie.gouv.fr//barbara-pompili-annonce-nouvelles-mesures-en-faveur-faune-sauvage-captive";"Barbara Pompili annonce de nouvelles mesures en faveur de la faune sauvage captive";"2020-09-29";"doc901";"Barbara Pompili"
"https://www.ecologie.gouv.fr//annonces-barbara-pompili-en-faveur-du-bien-etre-faune-sauvage-captive";"Annonces de Barbara Pompili en faveur du bien-être de la faune sauvage captive";"2020-09-29";"doc902";"Barbara Pompili"
"https://www.ecologie.gouv.fr//projet-loi-finances-2021";"Projet de loi de finances 2021";"2020-09-28";"doc903";"Barbara Pompili"
"https://www.ecologie.gouv.fr//annonce-barbara-pompili-mesures-en-faveur-du-bien-etre-faune-sauvage-captive";"Annonce par Barbara Pompili de mesures en faveur du bien-être de la faune sauvage captive";"2020-09-28";"doc904";"Barbara Pompili"
"https://www.ecologie.gouv.fr//ministere-transition-ecologique-et-lademe-lancent-nouvelle-campagne-encourager-economies-denergie";"Le ministère de la Transition écologique et l’ADEME lancent une nouvelle campagne pour encourager les économies d’énergie";"2020-09-24";"doc905";"Barbara Pompili"
"https://www.ecologie.gouv.fr//incendie-lubrizol-et-normandie-logistique";"Incendie de Lubrizol et de Normandie Logistique";"2020-09-24";"doc906";"Barbara Pompili"
"https://www.ecologie.gouv.fr//accident-lubrizol-et-normandie-logistique-apres-renforcer-prevention-des-risques-industriels-mieux";"Accident de Lubrizol et Normandie Logistique, un an après : renforcer la prévention des risques industriels / mieux informer les populations";"2020-09-24";"doc907";"Barbara Pompili"
"https://www.ecologie.gouv.fr//deplacement-barbara-pompili-et-gerald-darmanin-rouen-jeudi-24-septembre-2020";"Déplacement de Barbara Pompili et Gérald Darmanin à Rouen le jeudi 24 septembre 2020";"2020-09-23";"doc908";"Barbara Pompili"
"https://www.ecologie.gouv.fr//point-detape-sur-preparation-du-projet-loi-dapplication-des-propositions-convention-citoyenne-climat";"Point d’étape sur la préparation du projet de loi d’application des propositions de la Convention citoyenne pour le climat";"2020-09-22";"doc909";"Barbara Pompili"
"https://www.ecologie.gouv.fr//emmanuelle-wargon-se-rendra-dans-departement-du-val-marne-94-mercredi-23-septembre-2020";"Emmanuelle Wargon se rendra dans le département du Val-de-Marne (94) mercredi 23 septembre 2020";"2020-09-22";"doc910";"Barbara Pompili"
"https://www.ecologie.gouv.fr//jean-baptiste-djebbari-se-rendra-madrid-en-espagne-mardi-22-et-mercredi-23-septembre-2020";"Jean-Baptiste Djebbari se rendra à Madrid en Espagne mardi 22 et mercredi 23 septembre 2020";"2020-09-22";"doc911";"Barbara Pompili"
"https://www.ecologie.gouv.fr//concertation-pan-7-lancement-dune-concertation-prealable-revision-du-programme-dactions-national";"Concertation PAN 7 : Lancement d’une concertation préalable à la révision du programme d’actions national nitrates";"2020-09-18";"doc912";"Barbara Pompili"
"https://www.ecologie.gouv.fr//soutien-aux-compagnies-ferries-ministre-mer-recu-operateurs-afin-detailler-plan-soutien-du";"Soutien aux compagnies de ferries : la ministre de la mer a reçu les opérateurs afin de détailler le plan de soutien du Gouvernement";"2020-09-18";"doc913";"Barbara Pompili"
"https://www.ecologie.gouv.fr//cycle-5-conferences-en-ligne-sur-objectifs-developpement-durable-odd";"Cycle de 5 conférences en ligne sur les Objectifs de développement durable (ODD)";"2020-09-18";"doc914";"Barbara Pompili"
"https://www.ecologie.gouv.fr//qualite-lair-ameliorer-qualite-lair-en-zone-urbaine-barbara-pompili-et-jean-baptiste-djebbari";"Qualité de l’air : pour améliorer la qualité de l'air en zone urbaine, Barbara Pompili et Jean-Baptiste Djebbari annoncent la création de 10 zones à faibles émissions dès 2021";"2020-09-17";"doc915";"Barbara Pompili"
"https://www.ecologie.gouv.fr//1er-janvier-2021-entree-en-vigueur-des-logements-evolutifs";"1er janvier 2021 : entrée en vigueur des logements évolutifs";"2020-09-17";"doc916";"Barbara Pompili"
"https://www.ecologie.gouv.fr//letat-engage-effort-sans-precedent-en-faveur-des-energies-renouvelables";"L’Etat engage un effort sans précédent en faveur des énergies renouvelables";"2020-09-17";"doc917";"Barbara Pompili"
"https://www.ecologie.gouv.fr//deputee-anne-laure-cattelot-remet-au-gouvernement-rapport-mission-parlementaire-et-formule-19";"La Députée Anne-Laure Cattelot remet au Gouvernement son rapport de mission parlementaire et formule 19 grandes recommandations pour l’avenir de la forêt et de la filière bois";"2020-09-17";"doc918";"Barbara Pompili"
"https://www.ecologie.gouv.fr//journee-nationale-qualite-lair-des-actions-concretes-et-engagees-qualite-lair";"Journée nationale de la qualité de l’air : des actions concrètes et engagées pour la qualité de l’air";"2020-09-17";"doc919";"Barbara Pompili"
"https://www.ecologie.gouv.fr//ministere-transition-ecologique-annonce-coup-pouce-aux-certificats-deconomies-denergie-cee";"Le ministère de la Transition écologique annonce un « coup de pouce » aux certificats d’économies d’énergie (CEE) permettant les rénovations globales et performantes des logements";"2020-09-16";"doc920";"Barbara Pompili"
"https://www.ecologie.gouv.fr//emmanuelle-wargon-se-rendra-dans-nord-pas-calais-mercredi-16-et-jeudi-17-septembre-2020";"Emmanuelle Wargon se rendra dans le Nord Pas-de-Calais mercredi 16 et jeudi 17 septembre 2020";"2020-09-16";"doc921";"Barbara Pompili"
"https://www.ecologie.gouv.fr//plan-relance-berangere-abba-se-rendra-dans-loiret-jeudi-17-septembre-2020";"Plan de relance : Bérangère Abba se rendra dans le Loiret le jeudi 17 septembre 2020";"2020-09-16";"doc922";"Barbara Pompili"
"https://www.ecologie.gouv.fr//report-du-congres-mondial-nature-luicn";"Report du Congrès mondial de la nature de l’UICN";"2020-09-16";"doc923";"Barbara Pompili"
"https://www.ecologie.gouv.fr//discours-demmanuelle-wargon-journee-ush-hlm-acteurs-relance";"Discours d'Emmanuelle Wargon - journée USH « Les HLM, Acteurs de la relance »";"2020-09-15";"doc924";"Barbara Pompili"
"https://www.ecologie.gouv.fr//biodiversite-et-defense-des-recifs-coralliens-signature-dun-nouveau-projet-aux-philippines-dans-baie";"Biodiversité et défense des récifs coralliens : Signature d’un nouveau projet aux Philippines dans la baie de Shark Fin";"2020-09-15";"doc925";"Barbara Pompili"
"https://www.ecologie.gouv.fr//remise-du-rapport-sur-aspects-techniques-et-sanitaires-du-deploiement-5g";"Remise du rapport sur les aspects techniques et sanitaires du déploiement de la 5G";"2020-09-15";"doc926";"Barbara Pompili"
"https://www.ecologie.gouv.fr//federations-professionnelles-du-secteur-du-batiment-et-des-travaux-publics-doivent-formuler-des";"Les fédérations professionnelles du secteur du bâtiment et des travaux publics doivent formuler des propositions d’engagements pour assurer le succès de France Relance";"2020-09-15";"doc927";"Barbara Pompili"
"https://www.ecologie.gouv.fr//discours-barbara-pompili-loccasion-des-deux-ans-du-plan-velo-et-mobilites-actives-lundi-14-septembre";"Discours de Barbara Pompili à l'occasion des deux ans du Plan « Vélo et mobilités actives » - lundi 14 septembre 2020";"2020-09-14";"doc928";"Barbara Pompili"
"https://www.ecologie.gouv.fr//dossier-presse-deux-ans-du-plan-velo-et-mobilites-actives-bilan-et-perspectives-davenir";"Dossier de presse - Deux ans du Plan « Vélo et mobilités actives » : Bilan et perspectives d'avenir";"2020-09-14";"doc929";"Barbara Pompili"
"https://www.ecologie.gouv.fr//barbara-pompili-et-jean-baptiste-djebbari-renforcent-soutien-pratique-du-velo-plan-france-relance";"Barbara Pompili et Jean-Baptiste Djebbari renforcent le soutien à la pratique du vélo avec le plan France Relance";"2020-09-14";"doc930";"Barbara Pompili"
"https://www.ecologie.gouv.fr//deplacement-barbara-pompili-et-jean-baptiste-djebbari-au-magasin-reparation-et-vente-velos-cyclable";"Déplacement de Barbara Pompili et de Jean-Baptiste Djebbari au magasin de réparation et de vente de vélos « Cyclable Paris 17 » le lundi 14 septembre 2020";"2020-09-11";"doc931";"Barbara Pompili"
"https://www.ecologie.gouv.fr//anniversaire-du-plan-logement-dabord-emmanuelle-wargon-annonce-nouvel-appel-manifestation-dinterets";"Anniversaire du plan « Logement d’abord » : Emmanuelle Wargon annonce un nouvel appel à manifestation d’intérêts et un renfort financier et humain";"2020-09-10";"doc932";"Barbara Pompili"
"https://www.ecologie.gouv.fr//demonstration-du-navire-tele-opere-seaowl-projet-ross-ministre-mer-va-remettre-permis-navigation";"Démonstration du navire télé-opéré de SeaOwl – Projet ROSS : la ministre de la mer va remettre le permis de navigation";"2020-09-10";"doc933";"Barbara Pompili"
"https://www.ecologie.gouv.fr//france-relance-ouverture-dappels-projets-soutenir-decarbonation-lindustrie";"France Relance : ouverture d’appels à projets pour soutenir la décarbonation de l’industrie";"2020-09-10";"doc934";"Barbara Pompili"
